task_1	task_2	acc	recall	precision	f1
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_95LOW__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_LOOSER__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_95LOW__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_LOOSER__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_95LOW__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_LOOSER__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_95LOW__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_LOOSER__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_95LOW__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_LOOSER__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PSR__0__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PSR__1__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PSR__2__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PSR__3__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PSR__0__0	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PSR__0__1	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PSR__0__2	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PSR__0__3	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PSR__0__4	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_95LOW__HR2P__auto__0__42	0.52	0.848	0.5120772946859904	0.6385542168674699
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_LOOSER__HR2P__auto__0__42	0.497	0.848	0.4982373678025852	0.6276831976313841
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_95LOW__HR2P__auto__1__42	0.52	0.848	0.5120772946859904	0.6385542168674699
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_LOOSER__HR2P__auto__1__42	0.497	0.848	0.4982373678025852	0.6276831976313841
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_95LOW__HR2P__auto__2__42	0.52	0.848	0.5120772946859904	0.6385542168674699
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_LOOSER__HR2P__auto__2__42	0.497	0.848	0.4982373678025852	0.6276831976313841
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_95LOW__HR2P__auto__3__42	0.52	0.848	0.5120772946859904	0.6385542168674699
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_LOOSER__HR2P__auto__3__42	0.497	0.848	0.4982373678025852	0.6276831976313841
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_95LOW__HR2P__auto__0__0	0.578	0.942	0.5451388888888888	0.6906158357771259
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_LOOSER__HR2P__auto__0__0	0.544	0.942	0.5244988864142539	0.6738197424892705
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_95LOW__HR2P__auto__0__1	0.563	0.934	0.5361653272101033	0.6812545587162655
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_LOOSER__HR2P__auto__0__1	0.554	0.934	0.5306818181818181	0.6768115942028985
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_95LOW__HR2P__auto__0__2	0.57	0.944	0.540045766590389	0.6870451237263465
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_LOOSER__HR2P__auto__0__2	0.564	0.944	0.5363636363636364	0.6840579710144928
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_95LOW__HR2P__auto__0__3	0.55	0.926	0.5285388127853882	0.6729651162790697
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_LOOSER__HR2P__auto__0__3	0.545	0.926	0.5255391600454029	0.670528602461984
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_95LOW__HR2P__auto__0__4	0.561	0.932	0.5350172215843858	0.6797957695113057
ONE_VS_ONE__HR2P__HR2PIR__0__42	HIGH_VS_LOOSER__HR2P__auto__0__4	0.535	0.932	0.5195094760312151	0.6671438797423049
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PSR__0__42	0.875	0.848	0.9464285714285714	0.8945147679324893
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PSR__1__42	0.89	0.86	0.9148936170212766	0.8865979381443299
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PSR__2__42	0.875	0.848	0.9464285714285714	0.8945147679324893
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PSR__3__42	0.89	0.86	0.9148936170212766	0.8865979381443299
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PSR__0__0	0.95125	0.942	0.9792099792099792	0.9602446483180429
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PSR__0__1	0.9325	0.934	0.9569672131147541	0.9453441295546559
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PSR__0__2	0.9216666666666666	0.9233333333333333	0.920265780730897	0.9217970049916806
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PSR__0__3	0.9383333333333334	0.93	0.9457627118644067	0.9378151260504201
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PSR__0__4	0.92	0.92	0.92	0.92
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.8683333333333333	0.86	0.8745762711864407	0.8672268907563025
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.8683333333333333	0.86	0.8745762711864407	0.8672268907563025
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.85875	0.848	0.9197396963123644	0.8824141519250781
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.8683333333333333	0.86	0.8745762711864407	0.8672268907563025
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.91875	0.942	0.9289940828402367	0.9354518371400199
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.91625	0.934	0.9321357285429142	0.933066933066933
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.9	0.9233333333333333	0.8821656050955414	0.9022801302931597
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.8966666666666666	0.93	0.871875	0.9
ONE_VS_ONE__HR2P__HR2PIR__0__42	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.8983333333333333	0.92	0.8817891373801917	0.900489396411093
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_95LOW__HR2P__auto__0__42	0.552	0.848	0.5326633165829145	0.654320987654321
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_LOOSER__HR2P__auto__0__42	0.503	0.848	0.5017751479289941	0.6304832713754647
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_95LOW__HR2P__auto__1__42	0.552	0.848	0.5326633165829145	0.654320987654321
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_LOOSER__HR2P__auto__1__42	0.503	0.848	0.5017751479289941	0.6304832713754647
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_95LOW__HR2P__auto__2__42	0.552	0.848	0.5326633165829145	0.654320987654321
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_LOOSER__HR2P__auto__2__42	0.503	0.848	0.5017751479289941	0.6304832713754647
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_95LOW__HR2P__auto__3__42	0.552	0.848	0.5326633165829145	0.654320987654321
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_LOOSER__HR2P__auto__3__42	0.503	0.848	0.5017751479289941	0.6304832713754647
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_95LOW__HR2P__auto__0__0	0.606	0.952	0.5626477541371159	0.7072808320950966
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_LOOSER__HR2P__auto__0__0	0.56	0.952	0.5336322869955157	0.6839080459770114
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_95LOW__HR2P__auto__0__1	0.585	0.932	0.5501770956316411	0.6919079435783222
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_LOOSER__HR2P__auto__0__1	0.564	0.932	0.5368663594470046	0.6812865497076024
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_95LOW__HR2P__auto__0__2	0.595	0.94	0.5562130177514792	0.6988847583643122
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_LOOSER__HR2P__auto__0__2	0.56	0.94	0.5340909090909091	0.681159420289855
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_95LOW__HR2P__auto__0__3	0.578	0.936	0.5454545454545454	0.6892488954344624
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_LOOSER__HR2P__auto__0__3	0.56	0.936	0.5342465753424658	0.680232558139535
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_95LOW__HR2P__auto__0__4	0.607	0.934	0.5646916565900847	0.7038432554634514
ONE_VS_ONE__HR2P__HR2PIR__1__42	HIGH_VS_LOOSER__HR2P__auto__0__4	0.537	0.934	0.5206243032329989	0.6685755189692197
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PSR__0__42	0.89375	0.848	0.9792147806004619	0.9088960342979636
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PSR__1__42	0.9133333333333333	0.8566666666666667	0.9661654135338346	0.9081272084805653
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PSR__2__42	0.89375	0.848	0.9792147806004619	0.9088960342979636
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PSR__3__42	0.9133333333333333	0.8566666666666667	0.9661654135338346	0.9081272084805653
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PSR__0__0	0.9625	0.952	0.9875518672199171	0.969450101832994
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PSR__0__1	0.9525	0.932	0.9914893617021276	0.9608247422680413
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PSR__0__2	0.9566666666666667	0.93	0.9823943661971831	0.9554794520547946
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PSR__0__3	0.9583333333333334	0.94	0.9757785467128027	0.9575551782682512
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PSR__0__4	0.945	0.92	0.968421052631579	0.9435897435897437
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.855	0.8566666666666667	0.8538205980066446	0.8552412645590682
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.855	0.8566666666666667	0.8538205980066446	0.8552412645590682
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.85	0.848	0.905982905982906	0.8760330578512396
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.855	0.8566666666666667	0.8538205980066446	0.8552412645590682
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.91375	0.952	0.9136276391554703	0.9324191968658178
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.885	0.932	0.8893129770992366	0.91015625
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.8983333333333333	0.93	0.8746081504702194	0.901453957996769
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.8866666666666667	0.94	0.8493975903614458	0.8924050632911392
ONE_VS_ONE__HR2P__HR2PIR__1__42	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.8866666666666667	0.92	0.8625	0.8903225806451613
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_95LOW__HR2P__auto__0__42	0.523	0.88	0.5134189031505251	0.6484893146647016
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_LOOSER__HR2P__auto__0__42	0.502	0.88	0.5011389521640092	0.6386066763425254
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_95LOW__HR2P__auto__1__42	0.523	0.88	0.5134189031505251	0.6484893146647016
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_LOOSER__HR2P__auto__1__42	0.502	0.88	0.5011389521640092	0.6386066763425254
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_95LOW__HR2P__auto__2__42	0.523	0.88	0.5134189031505251	0.6484893146647016
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_LOOSER__HR2P__auto__2__42	0.502	0.88	0.5011389521640092	0.6386066763425254
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_95LOW__HR2P__auto__3__42	0.523	0.88	0.5134189031505251	0.6484893146647016
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_LOOSER__HR2P__auto__3__42	0.502	0.88	0.5011389521640092	0.6386066763425254
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_95LOW__HR2P__auto__0__0	0.577	0.948	0.5442020665901263	0.6914660831509847
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_LOOSER__HR2P__auto__0__0	0.539	0.948	0.5214521452145214	0.6728176011355571
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_95LOW__HR2P__auto__0__1	0.564	0.948	0.5361990950226244	0.684971098265896
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_LOOSER__HR2P__auto__0__1	0.55	0.948	0.5278396436525612	0.6781115879828327
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_95LOW__HR2P__auto__0__2	0.582	0.962	0.5465909090909091	0.6971014492753623
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_LOOSER__HR2P__auto__0__2	0.565	0.962	0.5362318840579711	0.6886184681460273
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_95LOW__HR2P__auto__0__3	0.553	0.948	0.529608938547486	0.6795698924731182
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_LOOSER__HR2P__auto__0__3	0.542	0.948	0.5231788079470199	0.6742532005689901
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_95LOW__HR2P__auto__0__4	0.561	0.944	0.5345413363533409	0.6825741142443962
ONE_VS_ONE__HR2P__HR2PIR__2__42	HIGH_VS_LOOSER__HR2P__auto__0__4	0.535	0.944	0.5192519251925193	0.6699787083037616
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PSR__0__42	0.9	0.88	0.9565217391304348	0.9166666666666666
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PSR__1__42	0.91	0.8866666666666667	0.9300699300699301	0.907849829351536
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PSR__2__42	0.9	0.88	0.9565217391304348	0.9166666666666666
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PSR__3__42	0.91	0.8866666666666667	0.9300699300699301	0.907849829351536
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PSR__0__0	0.9425	0.948	0.9595141700404858	0.9537223340040242
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PSR__0__1	0.9475	0.948	0.9673469387755103	0.9575757575757575
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PSR__0__2	0.945	0.9533333333333334	0.9377049180327869	0.9454545454545454
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PSR__0__3	0.9516666666666667	0.9433333333333334	0.9593220338983051	0.9512605042016807
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PSR__0__4	0.9366666666666666	0.94	0.9337748344370861	0.93687707641196
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.8783333333333333	0.8866666666666667	0.8721311475409836	0.8793388429752066
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.8783333333333333	0.8866666666666667	0.8721311475409836	0.8793388429752066
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.87625	0.88	0.918580375782881	0.898876404494382
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.8783333333333333	0.8866666666666667	0.8721311475409836	0.8793388429752066
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.9075	0.948	0.9080459770114943	0.9275929549902151
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.9225	0.948	0.9294117647058824	0.9386138613861386
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.905	0.9533333333333334	0.8693009118541033	0.9093799682034975
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.8966666666666666	0.9433333333333334	0.8628048780487805	0.9012738853503185
ONE_VS_ONE__HR2P__HR2PIR__2__42	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.905	0.94	0.8785046728971962	0.9082125603864735
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_95LOW__HR2P__auto__0__42	0.56	0.848	0.5380710659898477	0.6583850931677018
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__42	0.503	0.848	0.5017751479289941	0.6304832713754647
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_95LOW__HR2P__auto__1__42	0.56	0.848	0.5380710659898477	0.6583850931677018
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_LOOSER__HR2P__auto__1__42	0.503	0.848	0.5017751479289941	0.6304832713754647
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_95LOW__HR2P__auto__2__42	0.56	0.848	0.5380710659898477	0.6583850931677018
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_LOOSER__HR2P__auto__2__42	0.503	0.848	0.5017751479289941	0.6304832713754647
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_95LOW__HR2P__auto__3__42	0.56	0.848	0.5380710659898477	0.6583850931677018
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_LOOSER__HR2P__auto__3__42	0.503	0.848	0.5017751479289941	0.6304832713754647
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_95LOW__HR2P__auto__0__0	0.609	0.942	0.5654261704681873	0.7066766691672918
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__0	0.565	0.942	0.5370581527936146	0.6840958605664488
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_95LOW__HR2P__auto__0__1	0.598	0.934	0.5586124401913876	0.6991017964071856
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__1	0.571	0.934	0.541135573580533	0.6852531181217901
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_95LOW__HR2P__auto__0__2	0.607	0.94	0.5642256902761105	0.7051762940735183
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__2	0.57	0.94	0.5402298850574713	0.6861313868613138
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_95LOW__HR2P__auto__0__3	0.592	0.94	0.5542452830188679	0.6973293768545994
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__3	0.568	0.94	0.5389908256880734	0.685131195335277
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_95LOW__HR2P__auto__0__4	0.612	0.94	0.5676328502415459	0.7078313253012047
ONE_VS_ONE__HR2P__HR2PIR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__4	0.557	0.94	0.5322763306908267	0.6796818510484454
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__42	0.90375	0.848	0.9976470588235294	0.9167567567567568
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PSR__1__42	0.9233333333333333	0.85	0.99609375	0.9172661870503597
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PSR__2__42	0.90375	0.848	0.9976470588235294	0.9167567567567568
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PSR__3__42	0.9233333333333333	0.85	0.99609375	0.9172661870503597
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__0	0.9625	0.942	0.9978813559322034	0.9691358024691357
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__1	0.9575	0.934	0.9978632478632479	0.9648760330578513
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__2	0.9633333333333334	0.93	0.9964285714285714	0.9620689655172413
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__3	0.97	0.9466666666666667	0.993006993006993	0.969283276450512
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__4	0.9666666666666667	0.9366666666666666	0.9964539007092199	0.9656357388316151
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.8483333333333334	0.85	0.8471760797342193	0.848585690515807
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.8483333333333334	0.85	0.8471760797342193	0.848585690515807
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.8475	0.848	0.902127659574468	0.8742268041237113
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.8483333333333334	0.85	0.8471760797342193	0.848585690515807
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.91375	0.942	0.9217221135029354	0.9317507418397627
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.90625	0.934	0.9174852652259332	0.9256689791873142
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.9083333333333333	0.93	0.8913738019169329	0.9102773246329526
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.8916666666666667	0.9466666666666667	0.8528528528528528	0.8973143759873617
ONE_VS_ONE__HR2P__HR2PIR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.8916666666666667	0.9366666666666666	0.8593272171253823	0.8963317384370016
ONE_VS_ONE__HR2P__HR2PIR__0__0	HIGH_VS_95LOW__HR2P__auto__0__42	0.533	0.93	0.5183946488294314	0.6657122405153901
ONE_VS_ONE__HR2P__HR2PIR__0__0	HIGH_VS_LOOSER__HR2P__auto__0__42	0.513	0.93	0.5070883315158125	0.6563161609033169
ONE_VS_ONE__HR2P__HR2PIR__0__0	HIGH_VS_95LOW__HR2P__auto__1__42	0.533	0.93	0.5183946488294314	0.6657122405153901
ONE_VS_ONE__HR2P__HR2PIR__0__0	HIGH_VS_LOOSER__HR2P__auto__1__42	0.513	0.93	0.5070883315158125	0.6563161609033169
